id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
776965,Asio,otus,,birds,Long-eared Owl,Tora BENZEYEN,Turkey,"Karagözler (near  Eskişehir), Tepebaşı, Eskişehir",39.7906,30.4488,800,begging call,uncertain,nestling,field recording,//xeno-canto.org/776965,https://xeno-canto.org/776965/download,XC776965-KOB_01.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC776965-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC776965-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC776965-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC776965-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC776965-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC776965-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC776965-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,4:22,19:00,2023-01-18,2023-01-25,['Pica pica'],2 chicks. One oon the top of a leafless tree and another one is on the top of a pine tree 50 metres away.  ,yes,yes,no,,,no,iPhone SE,,48000
701858,Asio,otus,,birds,Long-eared Owl,Tora BENZEYEN,Turkey,"Karagözler (near  Eskişehir), Tepebaşı, Eskişehir",39.7902,30.4489,800,begging call,uncertain,juvenile,field recording,//xeno-canto.org/701858,https://xeno-canto.org/701858/download,XC701858-249169871.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC701858-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC701858-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC701858-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC701858-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC701858-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC701858-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC701858-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:08,22:00,2020-07-11,2022-02-12,[],A newly hatched chick were calling the parents. An adult came in couple minutes with a prey to feed and left in seconds. ,yes,yes,no,,,no,,,44100
411651,Asio,otus,,birds,Long-eared Owl,Mehmet Ali Demiral,Turkey,"Eğirdir, Eğirdir, Isparta",38.0652,30.85,900,call,,,field recording,//xeno-canto.org/411651,https://xeno-canto.org/411651/download,XC411651-ZOOM0005.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/APBCHAOWEG/ffts/XC411651-small.png', 'med': '//xeno-canto.org/sounds/uploaded/APBCHAOWEG/ffts/XC411651-med.png', 'large': '//xeno-canto.org/sounds/uploaded/APBCHAOWEG/ffts/XC411651-large.png', 'full': '//xeno-canto.org/sounds/uploaded/APBCHAOWEG/ffts/XC411651-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/APBCHAOWEG/wave/XC411651-small.png', 'med': '//xeno-canto.org/sounds/uploaded/APBCHAOWEG/wave/XC411651-med.png', 'large': '//xeno-canto.org/sounds/uploaded/APBCHAOWEG/wave/XC411651-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:50,02:30,2018-04-12,2018-04-21,[],I came across this sound during the recording of Luscinia megarhynchos night song. Then I saw the the bird (Asio otus) next morning in the field. Basically I used a handy recorder covered by deadcat for the recordings. The recording area near the Lake Eğirdir and covered with bushes and trees.,no,no,no,,,no,,,44100
776964,Asio,otus,,birds,Long-eared Owl,Tora BENZEYEN,Turkey,"Abdulcemil Kırımoğlu Parkı (near  Eskişehir), Tepebaşı, Eskişehir",39.7939,30.4406,800,song,uncertain,adult,field recording,//xeno-canto.org/776964,https://xeno-canto.org/776964/download,XC776964-kobadult_01.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC776964-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC776964-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC776964-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC776964-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC776964-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC776964-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC776964-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:50,21:00,2023-01-18,2023-01-25,[],A small park on the edge of city with young coniferous trees.,no,no,no,,,no,iPhone SE,,48000
625818,Bubo,bubo,,birds,Eurasian Eagle-Owl,Cedric Mroczko,Turkey,"Karaisalı, Adana",37.2422,35.005,240,"call, flight call, song",,,field recording,//xeno-canto.org/625818,https://xeno-canto.org/625818/download,XC625818-1227_180216.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC625818-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC625818-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC625818-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC625818-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC625818-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC625818-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC625818-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,2:45,18:00,2020-12-27,2021-03-02,['Bubo bubo'],r05 + me66,yes,yes,no,,,no,,,44100
802466,Strix,aluco,sylvatica,birds,Tawny Owl,Guy Kirwan,Turkey,"İbradı, Antalya",37.1057,31.6798,500,song,,adult,field recording,//xeno-canto.org/802466,https://xeno-canto.org/802466/download,"XC802466-230507_03_Tawny-Owl_Isimsiz-Yol,-Antalya,-Turkey_6-May-2023.wav","{'small': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC802466-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC802466-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC802466-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC802466-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC802466-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC802466-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC802466-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:37,22:30,2023-05-06,2023-05-20,[],,yes,yes,yes,,,no,,,44100
800879,Strix,aluco,,birds,Tawny Owl,Tora BENZEYEN,Turkey,Emli Vadi,37.7664,35.0963,1800,song,uncertain,uncertain,field recording,//xeno-canto.org/800879,https://xeno-canto.org/800879/download,XC800879-Alaca-baykuş---Emli-Vadisi---20052022---2253mp3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC800879-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC800879-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC800879-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC800879-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC800879-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC800879-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC800879-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:24,23:00,2022-05-20,2023-05-13,[],"Distant calls from the small forest patch along the valley, highly mountainous region.",no,no,no,,,no,iPhone SE,,48000
676971,Strix,aluco,,birds,Tawny Owl,Tora BENZEYEN,Turkey,"İstanbul, Üsküdar, İstanbul",41.0285,29.0251,70,call,uncertain,uncertain,field recording,//xeno-canto.org/676971,https://xeno-canto.org/676971/download,XC676971-sesalaca.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC676971-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC676971-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC676971-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC676971-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC676971-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC676971-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC676971-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,00:30,2021-09-27,2021-09-27,[],In a small graveyard between buildings. Directly connected to the Fethi Paşa Wood. ,yes,yes,no,,,no,,,48000
619027,Strix,aluco,,birds,Tawny Owl,Cedric Mroczko,Turkey,"Pozantı, Adana",37.4444,34.9361,1800,song,,,field recording,//xeno-canto.org/619027,https://xeno-canto.org/619027/download,XC619027-201216_002c.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619027-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619027-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619027-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619027-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619027-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619027-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619027-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,20:55,2020-12-16,2021-02-01,[],d-100 + em172 stereo clippy,no,no,no,,,no,,,44100
619026,Strix,aluco,,birds,Tawny Owl,Cedric Mroczko,Turkey,"Pozantı, Adana",37.4444,34.9361,1800,song,,,field recording,//xeno-canto.org/619026,https://xeno-canto.org/619026/download,XC619026-201216_002b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619026-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619026-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619026-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619026-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619026-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619026-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619026-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:29,20:55,2020-12-16,2021-02-01,[],d-100 + em172 stereo clippy,no,no,no,,,no,,,44100
619024,Strix,aluco,,birds,Tawny Owl,Cedric Mroczko,Turkey,"Pozantı, Adana",37.4444,34.9361,1800,song,,,field recording,//xeno-canto.org/619024,https://xeno-canto.org/619024/download,XC619024-201216_002a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619024-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619024-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619024-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619024-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619024-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619024-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619024-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,20:50,2020-12-16,2021-02-01,[],d-100 + em172 stereo clippy,no,no,no,,,no,,,44100
594922,Strix,aluco,,birds,Tawny Owl,Tora BENZEYEN,Turkey,"İstanbul, Üsküdar, İstanbul",41.0341,29.0277,60,song,uncertain,adult,field recording,//xeno-canto.org/594922,https://xeno-canto.org/594922/download,XC594922-tawnyowl.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC594922-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC594922-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC594922-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC594922-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC594922-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC594922-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC594922-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,19:30,2020-10-12,2020-10-13,[],,yes,yes,no,,,no,,,44100
591595,Strix,aluco,,birds,Tawny Owl,Tora BENZEYEN,Turkey,"Fethipaşa Sosyal Tesisleri (near  İstanbul), Üsküdar, İstanbul",41.0312,29.0256,60,call,uncertain,adult,field recording,//xeno-canto.org/591595,https://xeno-canto.org/591595/download,XC591595-TawnyOwl-Uskudar.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC591595-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC591595-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC591595-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC591595-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC591595-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC591595-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC591595-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:09,21:30,2020-09-28,2020-09-29,[],A large city park with mixed trees. Half of the area is prohibited for the public use which creates suitable feeding ground. Stays in a small cove in an old oak tree with few fresh branches. Hunting the bats had been observed. ,yes,yes,no,,,no,,,44100
591421,Strix,aluco,,birds,Tawny Owl,Tora BENZEYEN,Turkey,"İstanbul, Üsküdar, İstanbul",41.0327,29.0261,40,"call, song",,,field recording,//xeno-canto.org/591421,https://xeno-canto.org/591421/download,XC591421-unknownsound.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC591421-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC591421-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC591421-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC591421-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC591421-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC591421-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC591421-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:50,22:30,2020-09-27,2020-09-28,[],"This sound had been recorded in a large city park in Istanbul, Turkey as unknown. After discussions in ""Mysteries"" section, it had been clarified as Strix aluco in xylophone sound.",no,no,no,,,no,,,44100
244474,Strix,aluco,,birds,Tawny Owl,Yeryüzünün Sâkini,Turkey,"Istanbul, Darussafaka, Maslak",41.1246,29.0359,20,call,,,field recording,//xeno-canto.org/244474,https://xeno-canto.org/244474/download,XC244474-kim_baykus_261013_0027.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/ffts/XC244474-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/ffts/XC244474-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/ffts/XC244474-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/ffts/XC244474-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/wave/XC244474-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/wave/XC244474-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/wave/XC244474-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,00:30,2013-10-26,2015-05-21,[],Second and so far last hearing of the species in the area. First one was  XC244472.,no,no,no,,,no,,,44100
244472,Strix,aluco,,birds,Tawny Owl,Yeryüzünün Sâkini,Turkey,"Istanbul, Darussafaka, Maslak",41.1246,29.0359,20,call,,,field recording,//xeno-canto.org/244472,https://xeno-canto.org/244472/download,XC244472-kim_baykus_170513_0537.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/ffts/XC244472-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/ffts/XC244472-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/ffts/XC244472-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/ffts/XC244472-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/wave/XC244472-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/wave/XC244472-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HLGPAPOGYY/wave/XC244472-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,05:30,2013-05-17,2015-05-21,[],"From the tiny woods area from the backyard, it is the first of the only two hearings of the species. See XC244474 for the other.",no,no,no,,,no,,,44100
187976,Strix,aluco,sylvatica,birds,Tawny Owl,Lars Lachmann,Turkey,"Oymapinar Reservoir, Manavgat, Antalya Province",36.9033,31.5667,240,"begging call, call",,,field recording,//xeno-canto.org/187976,https://xeno-canto.org/187976/download,XC187976-Tawny Owl juv and ad_20140618_182015_prepared.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187976-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187976-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187976-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187976-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187976-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187976-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187976-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:45,21:20,2014-06-18,2014-07-19,[],"fledged young begging, several times the adult is also calling, resulting in intensified begging",no,no,no,,,no,,,44100
800880,Strix,aluco,,birds,Tawny Owl,Tora BENZEYEN,Turkey,Emli Vadi,37.7664,35.0963,1800,song,uncertain,uncertain,field recording,//xeno-canto.org/800880,https://xeno-canto.org/800880/download,XC800880-Alaca-baykuş---Emli-Vadisi-2---21052022---0444-.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC800880-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC800880-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC800880-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC800880-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC800880-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC800880-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC800880-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:40,05:00,2022-05-21,2023-05-13,[],"Distant calls from the small forest patch along the valley, highly mountainous region.",no,no,no,,,no,iPhone SE,,48000
737269,Strix,aluco,,birds,Tawny Owl,Mustafa Azizoglu,Turkey,"İstanbul, Şişli, İstanbul",41.0507,28.9993,40,,uncertain,uncertain,field recording,//xeno-canto.org/737269,https://xeno-canto.org/737269/download,XC737269-Crow??.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JOYIUBQKCP/ffts/XC737269-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JOYIUBQKCP/ffts/XC737269-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JOYIUBQKCP/ffts/XC737269-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JOYIUBQKCP/ffts/XC737269-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JOYIUBQKCP/wave/XC737269-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JOYIUBQKCP/wave/XC737269-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JOYIUBQKCP/wave/XC737269-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:37,22:00,2022-07-13,2022-07-13,[],Is this a babl crow? Cries like this in the evenings. Very strong sound.,unknown,unknown,unknown,,,no,,,48000
617240,Strix,aluco,,birds,Tawny Owl,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/617240,https://xeno-canto.org/617240/download,XC617240-201224_002i.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617240-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617240-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617240-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617240-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617240-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617240-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617240-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:10,17:30,2020-12-24,2021-01-24,"['Turdus merula', 'Erithacus rubecula']",d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
802070,Upupa,epops,,birds,Eurasian Hoopoe,GABRIEL LEITE,Turkey,"Birecik, Şanlıurfa",37.1637,38.0604,750,song,uncertain,adult,field recording,//xeno-canto.org/802070,https://xeno-canto.org/802070/download,XC802070-Upupa-epops_Deserto_2425.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802070-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802070-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802070-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802070-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802070-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802070-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802070-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:37,07:00,2023-05-10,2023-05-17,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
163320,Upupa,epops,,birds,Eurasian Hoopoe,Tero Linjama,Turkey,"Doğubeyazıt, Ağrı Province",39.4464,44.2742,1600,song,,,field recording,//xeno-canto.org/163320,https://xeno-canto.org/163320/download,XC163320-FI-SFN-07-00023.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163320-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163320-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163320-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163320-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163320-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163320-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163320-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,2:35,06:00,2007-05-27,2014-01-05,[],,unknown,unknown,unknown,,,no,,,44100
